path,outputPath,timestamp,original,title,length,digest
/SysNES/S/SolomonsKey.html,SysNES/S/SolomonsKey.html,20100807071413,http://www.vgmapper.com:80/SysNES/S/SolomonsKey.html,Solomons Key maps and media,1172,63FROVU566RJMQGYQ7KGO7B5XR5IJ2XY
/SysNES/S/StarTropics.html,SysNES/S/StarTropics.html,20100606170131,http://www.vgmapper.com:80/SysNES/S/StarTropics.html,Star Tropics maps and media,925,WIN2IL7ZBEBTLSQ7AFNRDN6Q424DWVKV
/SysNES/S/StarTropics2.html,SysNES/S/StarTropics2.html,20100606170136,http://www.vgmapper.com:80/SysNES/S/StarTropics2.html,Star Tropics 2 maps and media,1050,YHHKRHAX52MSWG5RUPGHEYU63GVVJ4X7
/SysNES/S/SuperMarioBros.html,SysNES/S/SuperMarioBros.html,20100807071123,http://www.vgmapper.com:80/SysNES/S/SuperMarioBros.html,Super Mario Bros maps and media,917,NYD6A5I7BTS6XO7OCCINEAYKPRUUSC2D
/SysNES/S/SuperMarioBros3.html,SysNES/S/SuperMarioBros3.html,20100806003602,http://www.vgmapper.com:80/SysNES/S/SuperMarioBros3.html,Super Mario Bros 3 maps and media,891,2G3G5N4PB75XK7UXFFK2LJWBTQPSU2QJ
/SysNES/T/TeenageMutantNinjaTurtles.html,SysNES/T/TeenageMutantNinjaTurtles.html,20100606170141,http://www.vgmapper.com:80/SysNES/T/TeenageMutantNinjaTurtles.html,Teenage Mutant Ninja Turtles maps and media,884,ZO3WTREUZG726VMJERXYUZTKLSBTUZQ7
/SysNES/U/Ultima3Exodus.html,SysNES/U/Ultima3Exodus.html,20100807071418,http://www.vgmapper.com:80/SysNES/U/Ultima3Exodus.html,Ultima 3 Exodus maps and media,875,LGTTXWCFEWSPIZKRZBARLSGMLGLXAOG4
/SysNES/X/Xexyz.html,SysNES/X/Xexyz.html,20101225200424,http://vgmapper.com/SysNES/X/Xexyz.html,Xexyz maps and media,1036,MCPIQBONEMUFV3B2Q53F275SHACVRJGF
/SysNES/Z/Zelda2.html,SysNES/Z/Zelda2.html,20101225194849,http://vgmapper.com/SysNES/Z/Zelda2.html,Zelda 2 the Adventure of Link maps and media,1173,72WNUEUZJ545NXV4SLGISGXRIWFO2KMH
/SysPC/(GameListPC.php,SysPC/(GameListPC.php,20101225075338,http://vgmapper.com/SysPC/(GameListPC.php,PC maps and media,1149,R6PFY6MMUIEEDMMJ2QN5AHOI5HVNBWZO
/SysPC/A/AncientEmpires.html,SysPC/A/AncientEmpires.html,20120602010313,http://vgmapper.com:80/SysPC/A/AncientEmpires.html,Challenge of the Ancient Empires maps and media,869,HKE4A4MS3432G4W6SX5LVUOIAY4ADK6Z
/SysPC/B/BlakeStoneAliensofGold.html,SysPC/B/BlakeStoneAliensofGold.html,20121202150506,http://www.vgmapper.com:80/SysPC/B/BlakeStoneAliensofGold.html,Blake Stone Aliens of Gold maps and media,1731,XIBWKM2IQTCSHQHRTJ6YQNHJKMQCZ5D6
/SysPC/B/BlakeStonePlanetStrike.html,SysPC/B/BlakeStonePlanetStrike.html,20120602045254,http://vgmapper.com:80/SysPC/B/BlakeStonePlanetStrike.html,Blake Stone Planet Strike maps and media,1152,VVHLJBR4PBQOY3ZPGUZVVLXR22TDVLK7
/SysPC/E/EarthwormJim.html,SysPC/E/EarthwormJim.html,20120628050642,http://www.vgmapper.com:80/SysPC/E/EarthwormJim.html,Earthworm Jim maps and media,930,FNZOBP7WTFTKPCQWSR5XHCKUWH773FFR
/SysPC/E/EcoQuest1.html,SysPC/E/EcoQuest1.html,20100807004909,http://www.vgmapper.com:80/SysPC/E/EcoQuest1.html,Eco Quest 1 The Search for Cetus maps and media,932,HVN7BTGYOX2PA4FBDY6K7FSFYODCFS3U
/SysPC/G/GodOfThunder.html,SysPC/G/GodOfThunder.html,20110513155510,http://www.vgmapper.com:80/SysPC/G/GodOfThunder.html,God of Thunder maps and media,854,4ONJ6CWEQAEJMCULHWJZ7WBD2UIQOE5A
/SysPC/O/OperationNeptune.html,SysPC/O/OperationNeptune.html,20100807004312,http://www.vgmapper.com:80/SysPC/O/OperationNeptune.html,Operation Neptune maps and media,859,HJLKGDJT2WB3KOJMGXOGSGBBRJBEHVW3
/SysPC/PCA.php,SysPC/PCA.php,20121101062912,http://vgmapper.com:80/SysPC/PCA.php,PC maps and media,1301,W3QOVKDR4CTLV43BPMH7XDNXM475TVKK
/SysPC/PCB.php,SysPC/PCB.php,20121202132145,http://www.vgmapper.com:80/SysPC/PCB.php,PC maps and media,1521,PH627AA3BLT2NEPXFTXEVTWBZMJTBVQN
/SysPC/PCC.php,SysPC/PCC.php,20121118055017,http://vgmapper.com:80/SysPC/PCC.php,PC maps and media,1480,LOO235Z6A7X6MSNQVRT3HOU223OBJNA2
/SysPC/PCE.php,SysPC/PCE.php,20121118060042,http://vgmapper.com:80/SysPC/PCE.php,PC maps and media,1517,MMLXDNDILUNC6L67ENE5L7LSWDJDKTV4
/SysPC/PCF.php,SysPC/PCF.php,20121118061412,http://vgmapper.com:80/SysPC/PCF.php,PC maps and media,1468,2NIAGFJQUAES7LHSKBPKIPXTEY3N3QNK
/SysPC/PCG.php,SysPC/PCG.php,20121118061304,http://vgmapper.com:80/SysPC/PCG.php,PC maps and media,1481,FPTJMWDQHZONKCRTSOSNYU6IXEHU33DS
/SysPC/PCO.php,SysPC/PCO.php,20121118061650,http://vgmapper.com:80/SysPC/PCO.php,PC maps and media,1480,LOWZATA6UJ5IOCR2F2CYQLWQ5YMJT4TJ
/SysPC/PCS.php,SysPC/PCS.php,20121118061901,http://vgmapper.com:80/SysPC/PCS.php,PC maps and media,1600,QFDHZFOEHKFWAQVLBNQ3TDPYEXDZZGET
/SysPC/PCT.php,SysPC/PCT.php,20121118054135,http://vgmapper.com:80/SysPC/PCT.php,PC maps and media,1477,7WDDTHFD6WNLGGVG7QZACBV7RFMYL5FZ
/SysPC/PCW.php,SysPC/PCW.php,20121118060641,http://vgmapper.com:80/SysPC/PCW.php,PC maps and media,1502,GCGDLX6MD7LOIUXIJJJGC2V7JP5AHJRW
/SysPC/S/SonicandKnucklesCollection.html,SysPC/S/SonicandKnucklesCollection.html,20100807004050,http://www.vgmapper.com:80/SysPC/S/SonicandKnucklesCollection.html,Sonic 3 and Knuckles Collection maps and media,877,6EHQGQL6EWFQ4WL4R6UJYMKI3WHMUC46
/SysPC/S/SonicCD.html,SysPC/S/SonicCD.html,20100807004748,http://www.vgmapper.com:80/SysPC/S/SonicCD.html,Sonic CD maps and media,929,CSRQ3PFEQLFI4AEL2RTOCUKOMX4IZ4B2
/SysPC/S/SpaceQuest3.html,SysPC/S/SpaceQuest3.html,20100807004317,http://www.vgmapper.com:80/SysPC/S/SpaceQuest3.html,Space Quest 3 maps and media,844,M43EH2T3GHER2YQ3A2AMGIJDMPM7LCJ6
/SysPC/S/SpaceQuest4.html,SysPC/S/SpaceQuest4.html,20100606170157,http://www.vgmapper.com:80/SysPC/S/SpaceQuest4.html,Space Quest 4 maps and media,844,YNNFIYMQQDGVVD7SOYFLVUXPZQX53BIL
/SysPC/S/SpearofDestiny.html,SysPC/S/SpearofDestiny.html,20100606170202,http://www.vgmapper.com:80/SysPC/S/SpearofDestiny.html,Spear of Destiny maps and media,1132,M3HTGFHVS26PGEG4XAGZVXMIVSJ33ZOM
/SysPC/T/TurboScience.html,SysPC/T/TurboScience.html,20100807004353,http://www.vgmapper.com:80/SysPC/T/TurboScience.html,Turbo Science maps and media,846,YUB3YBYBU26O2DYNENU6SAXIHCAH5PV6
/SysPC/W/Wizardry8.html,SysPC/W/Wizardry8.html,20120413070537,http://www.vgmapper.com:80/SysPC/W/Wizardry8.html,Wizardry 8 maps and media,1336,FDU2IPNOOI5TVWD2FKST637OKV57GYDH
/SysPC/W/Wolfenstein3D.html,SysPC/W/Wolfenstein3D.html,20121124234832,http://vgmapper.com:80/SysPC/W/Wolfenstein3D.html,Wolfenstein 3D maps and media,1500,BAX5MAGDKOTVU3R4D2TTOEYNQ3YE25LE
/SysPS1/(GameListPS1.php,SysPS1/(GameListPS1.php,20101225074431,http://vgmapper.com/SysPS1/(GameListPS1.php,Playstation maps and media,1257,YOUOFLGFPABD6EAFIWQN6HRCO6TVDHBO
/SysPS1/A/Alundra/Alundra.html,SysPS1/A/Alundra/Alundra.html,20111229044629,http://vgmapper.com/SysPS1/A/Alundra/Alundra.html,Alundra maps and media,1564,P4M5F22ULYCHNBTADBUGDDP4B7UJDQFP
/SysPS1/A/AzureDreams.html,SysPS1/A/AzureDreams.html,20111229050243,http://vgmapper.com/SysPS1/A/AzureDreams.html,Azure Dreams maps and media,1025,CONGH3A3NOZQYMK53B7VOT32JV6QGHO3
/SysPS1/B/BreathofFire3.html,SysPS1/B/BreathofFire3.html,20100606170220,http://www.vgmapper.com:80/SysPS1/B/BreathofFire3.html,Breath of Fire 3 maps and media,858,JQQ7UVKRFUHEDI5RCG457SPA6NY3VDXT
/SysPS1/B/BreathofFire4.html,SysPS1/B/BreathofFire4.html,20100606170225,http://www.vgmapper.com:80/SysPS1/B/BreathofFire4.html,Breath of Fire 4 maps and media,859,EFY6AITF7PZP3SCSO3Y76WGPF7KAYLRR
/SysPS1/C/ChronoTrigger.html,SysPS1/C/ChronoTrigger.html,20100807071430,http://www.vgmapper.com:80/SysPS1/C/ChronoTrigger.html,Chrono Trigger maps and media,1312,IDWR3A3DQFZKFOUKBDFLRVSJNXWSIU5M
/SysPS1/C/CommunityPom.html,SysPS1/C/CommunityPom.html,20100807071127,http://www.vgmapper.com:80/SysPS1/C/CommunityPom.html,Community Pom maps and media,853,PU77TRAXJ4K7KTY6P6P7E2FJY6PCI2TL
/SysPS1/F/FinalFantasy.html,SysPS1/F/FinalFantasy.html,20100807072950,http://www.vgmapper.com:80/SysPS1/F/FinalFantasy.html,Final Fantasy maps and media,1187,WYFQBXF2HMYCDRXF22HS7I55EZTWA45N
/SysPS1/F/FinalFantasy4.html,SysPS1/F/FinalFantasy4.html,20100807071132,http://www.vgmapper.com:80/SysPS1/F/FinalFantasy4.html,Final Fantasy 4 maps and media,1209,TJF4LJKYDR7KB5SENEN6JPYF7KB5UKLN
/SysPS1/F/FinalFantasy5.html,SysPS1/F/FinalFantasy5.html,20121120070045,http://www.vgmapper.com:80/SysPS1/F/FinalFantasy5.html,Final Fantasy 5 maps and media,1349,2S5ZOTSRPRK3CKQ2WT25X2ELP3A5X4YF
/SysPS1/G/Gex.html,SysPS1/G/Gex.html,20101226035622,http://vgmapper.com/SysPS1/G/Gex.html,Gex maps and media,1039,IJV3E44R7RIGRWNGXZGNO7SD5TQMS7VB
/SysPS1/L/LegendofMana.html,SysPS1/L/LegendofMana.html,20100606170230,http://www.vgmapper.com:80/SysPS1/L/LegendofMana.html,Legend of Mana maps and media,893,FSPNXUCEULVTEOIQTSQNZ3G6FRSIQWX4
/SysPS1/M/MediEvil.html,SysPS1/M/MediEvil.html,20100807071435,http://www.vgmapper.com:80/SysPS1/M/MediEvil.html,MediEvil maps and media,1375,2BO2YM4XJ3MMOLKWINH5NYGHVSMZBZVZ
/SysPS1/M/MegamanLegends.html,SysPS1/M/MegamanLegends.html,20100606171152,http://www.vgmapper.com:80/SysPS1/M/MegamanLegends.html,Mega Man Legends maps and media,1041,D2YEXVK4LUHZZKYODDIROKGV7I2UPDHI
/SysPS1/M/MegamanLegends2.html,SysPS1/M/MegamanLegends2.html,20100807074535,http://www.vgmapper.com:80/SysPS1/M/MegamanLegends2.html,Mega Man Legends 2 maps and media,1077,DTDL4XG7EMA225Y3RBGMHXGPFTRY4YVG
/SysPS1/O/OddworldAbesOddysee.html,SysPS1/O/OddworldAbesOddysee.html,20100606171157,http://www.vgmapper.com:80/SysPS1/O/OddworldAbesOddysee.html,Oddworld Abe's Oddysee maps and media,861,UH36LMN3WX7NPZOW36GCYNOELLKQWGNL
/SysPS1/P/ParasiteEve/ParasiteEve.html,SysPS1/P/ParasiteEve/ParasiteEve.html,20101226035932,http://vgmapper.com/SysPS1/P/ParasiteEve/ParasiteEve.html,Parasite Eve maps and media,1211,ITDFQWZLBNT4FN7HUIRGJTZ7NOLANCNQ
/SysPS1/P/Persona2InnocentSin.html,SysPS1/P/Persona2InnocentSin.html,20100807071145,http://www.vgmapper.com:80/SysPS1/P/Persona2InnocentSin.html,Persona 2 Innocent Sin maps and media,909,G7H6PXK6GGSCBMOSJNZMNDJQHJS2J6TG
/SysPS1/PS1A.php,SysPS1/PS1A.php,20120808044508,http://vgmapper.com:80/SysPS1/PS1A.php,Playstation maps and media,1335,5RJIYIMNKR5MXGGATCSMFYD2DVJSQ4XI
/SysPS1/PS1B.php,SysPS1/PS1B.php,20111229055557,http://vgmapper.com/SysPS1/PS1B.php,Playstation maps and media,1485,OKLAXLF3NBP43USEL3P2QXOWDSTGBPX5
/SysPS1/PS1C.php,SysPS1/PS1C.php,20111229063132,http://vgmapper.com/SysPS1/PS1C.php,Playstation maps and media,1494,KQ2KKKMPPS7ASDCD527O54GK3WCBO5K5
/SysPS1/PS1F.php,SysPS1/PS1F.php,20120921043351,http://www.vgmapper.com:80/SysPS1/PS1F.php,Playstation maps and media,1353,OSRGIT7P3F6VSSTQKTP7HPUI2CDENECU
/SysPS1/PS1G.php,SysPS1/PS1G.php,20111229044951,http://vgmapper.com/SysPS1/PS1G.php,Playstation maps and media,1506,IDSHOTZZI7TLUE3LCFRRXQUOQBBJE7RJ
/SysPS1/PS1L.php,SysPS1/PS1L.php,20111229061709,http://vgmapper.com/SysPS1/PS1L.php,Playstation maps and media,1471,L7EA4OMJ5XHRJ5H3M25GFARPU6VW2WUY
/SysPS1/PS1M.php,SysPS1/PS1M.php,20111229054504,http://vgmapper.com/SysPS1/PS1M.php,Playstation maps and media,1504,6QX7YIJCR4PCTMMJRHYGDY7G5DZEVJH5
/SysPS1/PS1O.php,SysPS1/PS1O.php,20111229045125,http://vgmapper.com/SysPS1/PS1O.php,Playstation maps and media,1475,2OHYLJZAVJ2B7ZC3N4ATNTYM5K5EWXTE
/SysPS1/PS1P.php,SysPS1/PS1P.php,20111229044625,http://vgmapper.com/SysPS1/PS1P.php,Playstation maps and media,1504,B55MI7MSARNPXQCDOBBRLJUPSMGBJYU7
/SysPS1/PS1R.php,SysPS1/PS1R.php,20111229055205,http://vgmapper.com/SysPS1/PS1R.php,Playstation maps and media,1533,FODU4XQIQYYYSO6HY5STHPM4BPUFLNYY
/SysPS1/PS1S.php,SysPS1/PS1S.php,20111229063408,http://vgmapper.com/SysPS1/PS1S.php,Playstation maps and media,1524,RMCVBX4V4YPKZWBOIXIDJONJHWSFSRRT
/SysPS1/PS1T.php,SysPS1/PS1T.php,20111229061706,http://vgmapper.com/SysPS1/PS1T.php,Playstation maps and media,1499,MWYM5MAIKHGSFDGJNBIEDZKLJXOF75TA
/SysPS1/PS1V.php,SysPS1/PS1V.php,20111229053143,http://vgmapper.com/SysPS1/PS1V.php,Playstation maps and media,1469,O4RUOHZU2LSTECMFKR2OLKGHZOYOVPOT
/SysPS1/PS1W.php,SysPS1/PS1W.php,20111229044947,http://vgmapper.com/SysPS1/PS1W.php,Playstation maps and media,1455,3JDFOCGQBG24JTTVJPPGLVJERNR46UAA
/SysPS1/R/ResidentEvil2.html,SysPS1/R/ResidentEvil2.html,20100606171202,http://www.vgmapper.com:80/SysPS1/R/ResidentEvil2.html,Resident Evil 2 maps and media,1192,BPBBLNNWGWYXTY5KVRLNOLSDRQM7BSS3
/SysPS1/R/ResidentEvil3.html,SysPS1/R/ResidentEvil3.html,20100807071151,http://www.vgmapper.com:80/SysPS1/R/ResidentEvil3.html,Resident Evil 3 maps and media,990,K6LBYR5JVIO4IZ7YEGY6KN5H7B6S7PAA
/SysPS1/R/ResidentEvilSurvivor.html,SysPS1/R/ResidentEvilSurvivor.html,20100807071200,http://www.vgmapper.com:80/SysPS1/R/ResidentEvilSurvivor.html,Resident Evil Survivor maps and media,1082,RNJP3HBWN7DDD3GTCXZXONELA2IO24PG
/SysPS1/R/Rhapsody.html,SysPS1/R/Rhapsody.html,20100807074604,http://www.vgmapper.com:80/SysPS1/R/Rhapsody.html,Rahpsody maps and media,903,PCZJVTZUKISCLSOEAB4GKTJFDUVNABJZ
/SysPS1/S/SaiyukiJourneyWest.html,SysPS1/S/SaiyukiJourneyWest.html,20100807071439,http://www.vgmapper.com:80/SysPS1/S/SaiyukiJourneyWest.html,Saiyuki the Journey West maps and media,867,H2HDCWW637BGZZ77WX5W4GRKOKMKCRIK
/SysPS1/S/SilentHill.html,SysPS1/S/SilentHill.html,20100606171207,http://www.vgmapper.com:80/SysPS1/S/SilentHill.html,Silent Hill maps and media,1075,33LJVOCKF2I42STRRQKLD5KYFCD7NV5T
/SysPS1/S/SilhouetteMirage.html,SysPS1/S/SilhouetteMirage.html,20100807071204,http://www.vgmapper.com:80/SysPS1/S/SilhouetteMirage.html,Silhouette Mirage maps and media,854,B53MD2HAG3RATXS2LZZQQVCKP3DB7EJR
/SysPS1/T/TalesofDestiny.html,SysPS1/T/TalesofDestiny.html,20100606171212,http://www.vgmapper.com:80/SysPS1/T/TalesofDestiny.html,Tales of Destiny maps and media,875,75Y7WWXI7AIDXVS3CGGJTN5YWNXMWNZE
/SysPS1/T/ThousandArms.html,SysPS1/T/ThousandArms.html,20100807071222,http://www.vgmapper.com:80/SysPS1/T/ThousandArms.html,Thousand Arms maps and media,2859,S3AMMTXVMKOCXEYD7F54PLF5RO3OZ2ED
/SysPS1/V/ValkyrieProfile.html,SysPS1/V/ValkyrieProfile.html,20100807072956,http://www.vgmapper.com:80/SysPS1/V/ValkyrieProfile.html,Valkyrie Profile maps and media,938,EGI72OPDS5BOUHTDCYXKR4PBCZ6TJ6WS
/SysPS1/W/WildArms.html,SysPS1/W/WildArms.html,20100807073000,http://www.vgmapper.com:80/SysPS1/W/WildArms.html,Wild Arms maps and media,940,M5P3UCIYMTUEZMRBAFUO3CMTEJACVL4G
/SysPS2/(GameListPS2.php,SysPS2/(GameListPS2.php,20101225075053,http://vgmapper.com/SysPS2/(GameListPS2.php,PS2 maps and media,923,JXI4SOGSUA6ZR7HE6W5BSXUY7PMYQKYO
/SysPS2/PS2S.php,SysPS2/PS2S.php,20120831202343,http://vgmapper.com:80/SysPS2/PS2S.php,PS2 maps and media,1278,5PZUUQFTCFX6M7BEK3CDN3RXTEVD46J6
/SysPS2/S/SilentHill2.html,SysPS2/S/SilentHill2.html,20120601223708,http://vgmapper.com:80/SysPS2/S/SilentHill2.html,Silent Hill 2 maps and media,1165,ZRVZYKDIOX2PTEBBGEF5FT572CDBMCHK
/SysPS2/S/SilentHill3.html,SysPS2/S/SilentHill3.html,20120920233158,http://vgmapper.com:80/SysPS2/S/SilentHill3.html,Silent Hill 3 maps and media,1187,INS7CSHCOIISJ2BNQUNHOEYCH63G3WYV
/SysPS2/S/SilentHill4.html,SysPS2/S/SilentHill4.html,20120801003020,http://vgmapper.com:80/SysPS2/S/SilentHill4.html,Silent Hill 4 maps and media,1043,2GOYUUDUIZC3BNMTWBAFBTHLMEXCW6ER
/SysPS2/S/SilentHillOrigins.html,SysPS2/S/SilentHillOrigins.html,20120801003452,http://vgmapper.com:80/SysPS2/S/SilentHillOrigins.html,Silent Hill Origins maps and media,1016,57GF7OYVAYEZNYMDVIKFBJQTE7GZ6XFF
/SysSGenesis/(GameListSGenesis.php,SysSGenesis/(GameListSGenesis.php,20101225150800,http://vgmapper.com/SysSGenesis/(GameListSGenesis.php,Sega Master System maps and media,1197,T7ODXSMIPIODJRLR2DO2GUX4MAG2R7HD
/SysSGenesis/A/AfterBurner2.html,SysSGenesis/A/AfterBurner2.html,20111228203527,http://vgmapper.com/SysSGenesis/A/AfterBurner2.html,After Burner 2 maps and media,999,5DTX2A5DGTQBOT22PGI3ZYGLDJU3B7TD
/SysSGenesis/A/AlexKiddInTheEnchantedCastle.html,SysSGenesis/A/AlexKiddInTheEnchantedCastle.html,20111228211557,http://vgmapper.com/SysSGenesis/A/AlexKiddInTheEnchantedCastle.html,Alex Kidd In The Enchanted Castle maps and media,1222,BAMNZ6BSUXUVLDF6EMCNQJTOF5F7XAJE
/SysSGenesis/K/KingsBounty.html,SysSGenesis/K/KingsBounty.html,20110424071914,http://www.vgmapper.com:80/SysSGenesis/K/KingsBounty.html,King's Bounty maps and media,900,PUJQNV6VZ4CC6UICDAJZWZPICO62QB6N
/SysSGenesis/SGA.php,SysSGenesis/SGA.php,20120808044518,http://vgmapper.com:80/SysSGenesis/SGA.php,Sega Genesis maps and media,1354,KY3PXQYAHRX3YBG5U5ZUNC34EJ2CCSD2
/SysSGenesis/SGB.php,SysSGenesis/SGB.php,20111228212332,http://vgmapper.com/SysSGenesis/SGB.php,Sega Genesis maps and media,1456,OEPUTS6KLNVWCZDYNYYYZHQ237KFBCG7
/SysSGenesis/SGD.php,SysSGenesis/SGD.php,20111228210239,http://vgmapper.com/SysSGenesis/SGD.php,Sega Genesis maps and media,1455,M3NZ34TGFZIR2FTV7TZH5ELSCSHG2556
/SysSGenesis/SGE.php,SysSGenesis/SGE.php,20111228211435,http://vgmapper.com/SysSGenesis/SGE.php,Sega Genesis maps and media,1452,WCKHT5ONVP2B7VW2PCNZK7NJ2YY3FV4O
/SysSGenesis/SGG.php,SysSGenesis/SGG.php,20111228205458,http://vgmapper.com/SysSGenesis/SGG.php,Sega Genesis maps and media,1464,H4UT5VYAMHP465OGG34KYHKPQA3MYX4W
/SysSGenesis/SGH.php,SysSGenesis/SGH.php,20111228204314,http://vgmapper.com/SysSGenesis/SGH.php,Sega Genesis maps and media,1449,RBANLNGAP6K2GBWM3K3CZLCKGJBWJKNR
/SysSGenesis/SGJ.php,SysSGenesis/SGJ.php,20111228212339,http://vgmapper.com/SysSGenesis/SGJ.php,Sega Genesis maps and media,1466,67NLPVRVOJISAKEJUVDGH5RQWATCF3Q4
/SysSGenesis/SGK.php,SysSGenesis/SGK.php,20111228210744,http://vgmapper.com/SysSGenesis/SGK.php,Sega Genesis maps and media,1456,IGDEDH22IRAA35ZLKONOCSD2C5HLEBBF
/SysSGenesis/SGM.php,SysSGenesis/SGM.php,20111228211442,http://vgmapper.com/SysSGenesis/SGM.php,Sega Genesis maps and media,1493,MWTB4BM6UNSO77KHEGJZOUVPZDMU6LIX
/SysSGenesis/SGP.php,SysSGenesis/SGP.php,20111228204116,http://vgmapper.com/SysSGenesis/SGP.php,Sega Genesis maps and media,1458,3GP2CLZ6U2MGHBZB7TYKPFZKGKX5VPOR
/SysSGenesis/SGR.php,SysSGenesis/SGR.php,20111228212342,http://vgmapper.com/SysSGenesis/SGR.php,Sega Genesis maps and media,1470,ZOXDPXELJ4BW756URYMDEUXLERRDE3NL
/SysSGenesis/SGS.php,SysSGenesis/SGS.php,20111228210601,http://vgmapper.com/SysSGenesis/SGS.php,Sega Genesis maps and media,1493,4F2FM4FR6MT3WM6OV6EREPM33Z5H7JJE
/SysSGenesis/SGT.php,SysSGenesis/SGT.php,20111228210431,http://vgmapper.com/SysSGenesis/SGT.php,Sega Genesis maps and media,1501,XS6JNRFUNH4IVAR6JC5O6EKUFPSYR62S
/SysSGenesis/SGW.php,SysSGenesis/SGW.php,20111228205502,http://vgmapper.com/SysSGenesis/SGW.php,Sega Genesis maps and media,1452,6VSQOJ6ZIILNVFJEGMCBFOVLYEZ4KDAY
/SysSGenesis/T/ThunderForce4.html,SysSGenesis/T/ThunderForce4.html,20101226033634,http://vgmapper.com/SysSGenesis/T/ThunderForce4.html,Thunder Force 4 maps and media,991,T7TDP3IJYVTL573HVWJDJ2TAUDHFHPTZ
/SysSGenesis/T/ToejamAndEarl.html,SysSGenesis/T/ToejamAndEarl.html,20101226033735,http://vgmapper.com/SysSGenesis/T/ToejamAndEarl.html,Toejam and Earl maps and media,1299,G4IBNAL3X4W23Y6LXSMAM7AC44Q4RD63
/SysSMS/(GameListSMS.php,SysSMS/(GameListSMS.php,20101225073440,http://vgmapper.com/SysSMS/(GameListSMS.php,Sega Master System maps and media,985,L4KC7PGM7N6G4IS4UNBZIVTBAAYX4AJL
/SysSMS/B/BonanzaBros.html,SysSMS/B/BonanzaBros.html,20111228122622,http://vgmapper.com/SysSMS/B/BonanzaBros.html,Bonanza Bros maps and media,1235,6LCGHTYATT2UIHOG2JYXELMYAC6M4U4D
/SysSMS/B/BubbleBobble.html,SysSMS/B/BubbleBobble.html,20111228122036,http://vgmapper.com/SysSMS/B/BubbleBobble.html,Bubble Bobble maps and media,989,E2S4PCNMYUV25RAA3LB36THBZ65MONFB
/SysSMS/G/GoldenAxeWarrior.html,SysSMS/G/GoldenAxeWarrior.html,20101225145935,http://vgmapper.com/SysSMS/G/GoldenAxeWarrior.html,Golden Axe Warrior maps and media,1292,DSFNB7LNI6PPFE3FC4PVTMUWPUWBNZ7B
/SysSMS/P/PhantasyStar.html,SysSMS/P/PhantasyStar.html,20100806213706,http://www.vgmapper.com:80/SysSMS/P/PhantasyStar.html,Phantasy Star maps and media,1416,NXYY4C6LIULN4TZ5EV2LSULTIH5LT6LN
/SysSMS/S/Shinobi.html,SysSMS/S/Shinobi.html,20100916092120,http://www.vgmapper.com:80/SysSMS/S/Shinobi.html,Shinobi maps and media,1079,YNGIBQM7XWDEELFGZR3UBEEIPYJGZPJN
/SysSMS/SMSB.php,SysSMS/SMSB.php,20120808044534,http://vgmapper.com:80/SysSMS/SMSB.php,Sega Master System maps and media,1305,PTYGQICJXZ7PETGOQUL54JQRZJ5YF4WL
/SysSMS/SMSG.php,SysSMS/SMSG.php,20111228120753,http://vgmapper.com/SysSMS/SMSG.php,Sega Master System maps and media,1436,XMT5LOE7MZ5CC7OXK2MV6OFCTI6CLH3E
/SysSMS/SMSP.php,SysSMS/SMSP.php,20111228115407,http://vgmapper.com/SysSMS/SMSP.php,Sega Master System maps and media,1430,4RVWHRIEL5ZTT75LQODEPOR6VVGNBER2
/SysSMS/SMSS.php,SysSMS/SMSS.php,20111228133506,http://vgmapper.com/SysSMS/SMSS.php,Sega Master System maps and media,1424,IOCGVHEOTIVDOJG2NUXWDHBQA6BUJY7N
/SysSMS/SMSV.php,SysSMS/SMSV.php,20111228123017,http://vgmapper.com/SysSMS/SMSV.php,Sega Master System maps and media,1417,MT34Z7FVHPWO56FRENNEWQGC4OGIPIKY
/SysSMS/V/Vampire.html,SysSMS/V/Vampire.html,20100806213432,http://www.vgmapper.com:80/SysSMS/V/Vampire.html,Vampire maps and media,1116,LKFHANAL4UXJELLQSYJLBQVCCOCFBJYO
/syssnes/,syssnes/index.html,20121127010201,http://vgmapper.com:80/syssnes/,vgmapper.com - /syssnes/,1275,5DZEACGZTIEFPITU65B4NIGFCXOWQB67
/SysSNES/,SysSNES/index.html,20101203202702,http://www.vgmapper.com:80/SysSNES/,www.vgmapper.com - /SysSNES/,1219,2LAGWCJFGS5OLHX2NBYGADHDMMWKKZHW
/SysSNES/(GameListSNES.php,SysSNES/(GameListSNES.php,20101225073313,http://vgmapper.com/SysSNES/(GameListSNES.php,SNES maps and media,3988,OTLCHVJUAGBPGMGCY5NNFVMG7R55TV5Z
/syssnes/(Num/,syssnes/(Num/index.html,20120828191054,http://www.vgmapper.com:80/syssnes/(Num/,www.vgmapper.com - /syssnes/(Num/,492,2H73AZ2XASSTLJQKPT2KDRUXJ24TBYO7
/SysSNES/(Num/,SysSNES/(Num/index.html,20101208090422,http://www.vgmapper.com:80/SysSNES/(Num/,www.vgmapper.com - /SysSNES/(Num/,490,R7V3MF2R5722KDO7RFQCTX2YBPZF5H6H
/SysSNES/(Num/7thSaga.html,SysSNES/(Num/7thSaga.html,20100425062712,http://www.vgmapper.com:80/SysSNES/(Num/7thSaga.html,The 7th Saga maps and media,875,ESRRHE7DWLWAYN6275T6M36CPG6QHKCF
